InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
34_PITMERDEN_2665,34,2665,Dewars White Label,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,15.38,8,123.04,1
34_PITMERDEN_4903,34,4903,Bacardi Superior Rum,200mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,2.87,236,677.32,1
67_EANVERNESS_7345,67,7345,M & R Asti,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,6.75,55,371.25,2
50_MOUNTMEND_4233,50,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.87,16,125.92,1
37_PAETHSMOUTH_4243,37,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,6,86.94,1
78_EASTHAVEN_3830,78,3830,Grey Goose L'Orange Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.45,12,221.4,1
1_HARDERSFIELD_4222,1,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
47_PELLA'S WISH_4196,47,4196,Bacardi Dragon Berry Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.46,11,82.06,1
54_GUTHRAM_4267,54,4267,Bacardi Limon Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,15.62,6,93.72,1
1_HARDERSFIELD_3851,1,3851,Grey Goose Vodka,375mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.02,12,144.24,1
69_MOUNTMEND_4196,69,4196,Bacardi Dragon Berry Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.46,11,82.06,1
1_HARDERSFIELD_3348,1,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,22.38,14,313.32,1
50_MOUNTMEND_4404,50,4404,Bacardi Gold Rum,375mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,4.32,24,103.68,1
7_STANMORE_4066,7,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,12.85,36,462.6,1
69_MOUNTMEND_8534,69,8534,M & R Asti,375mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,4.02,12,48.24,2
30_CULCHETH_4066,30,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.85,18,231.3,1
69_MOUNTMEND_802,69,802,Bacardi Torched Cherry Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
78_EASTHAVEN_4243,78,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,16,231.84,1
60_IRRAGIN_3858,60,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,17.77,2,35.54,1
16_LUNDY_3194,16,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,18.31,12,219.72,1
34_PITMERDEN_4881,34,4881,Bacardi Twin Pack 2/750mls,750mL 2 Pk,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.81,58,858.98,1
34_PITMERDEN_4222,34,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.99,11,87.89,1
1_HARDERSFIELD_8653,1,8653,M & R Extra Dry Vermouth,375mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,3.53,21,74.13,2
7_STANMORE_4229,7,4229,Bacardi Black,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.7,6,88.2,1
38_GOULCREST_4245,38,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.93,10,79.3,1
40_BULLMAR_8534,40,8534,M & R Asti,375mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,4.02,1,4.02,2
50_MOUNTMEND_3830,50,3830,Grey Goose L'Orange Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.45,6,110.7,1
30_CULCHETH_4221,30,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.94,54,698.76,1
5_SUTTON_4066,5,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,12.85,6,77.1,1
37_PAETHSMOUTH_2665,37,2665,Dewars White Label,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,15.38,12,184.56,1
69_MOUNTMEND_3436,69,3436,Bombay Dry Gin,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.79,5,93.95,1
78_EASTHAVEN_3194,78,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.31,12,219.72,1
18_FURNESS_2628,18,2628,Dewars Special RSV 12-Yr,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,23.43,3,70.29,1
1_HARDERSFIELD_8534,1,8534,M & R Asti,375mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,4.02,9,36.18,2
76_DONCASTER_810,76,810,Bacardi Black Razz,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.19,11,79.09,1
78_EASTHAVEN_4234,78,4234,Bacardi Pineapple Fusion,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
50_MOUNTMEND_4196,50,4196,Bacardi Dragon Berry Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.46,12,89.52,1
15_WANBORNE_3858,15,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,17.77,118,2096.86,1
16_LUNDY_4247,16,4247,Bacardi Limon Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
22_SHARNWICK_4233,22,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.87,6,47.22,1
22_SHARNWICK_3858,22,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,17.77,48,852.96,1
30_CULCHETH_6638,30,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,16.23,6,97.38,2
76_DONCASTER_7982,76,7982,M & R Sweet Vermouth,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,3.95,8,31.6,1
50_MOUNTMEND_4066,50,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,12.85,12,154.2,1
34_PITMERDEN_4226,34,4226,Bacardi Superior Rum Trav,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.68,8,61.44,1
1_HARDERSFIELD_2663,1,2663,Dewars White Label,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,21.42,20,428.4,1
76_DONCASTER_3961,76,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.17,5,90.85,1
38_GOULCREST_7221,38,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,6.86,10,68.6,2
52_GRAYCOTT_8130,52,8130,Bacardi Superior Rum,50mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,0.93,10,9.3,1
47_PELLA'S WISH_4227,47,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.17,60,850.2,1
67_EANVERNESS_3348,67,3348,Bombay Sapphire Gin,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,22.38,9,201.42,1
1_HARDERSFIELD_4243,1,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,73,1057.77,1
22_SHARNWICK_3345,22,3345,Bombay Sapphire Gin,50mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,1.54,12,18.48,1
52_GRAYCOTT_3858,52,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,17.77,22,390.94,1
69_MOUNTMEND_4223,69,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.92,4,59.68,1
66_EANVERNESS_4223,66,4223,Bacardi Gold Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.92,2,29.84,1
1_HARDERSFIELD_8654,1,8654,M & R Sweet Vermouth,375mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,3.55,24,85.2,2
52_GRAYCOTT_4232,52,4232,Castillo Silver Label Rum,Liter,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,6.48,12,77.76,1
7_STANMORE_3961,7,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.17,24,436.08,1
76_DONCASTER_7221,76,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,6.86,6,41.16,2
15_WANBORNE_3436,15,3436,Bombay Dry Gin,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.79,6,112.74,1
1_HARDERSFIELD_3344,1,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,11,159.39,1
30_CULCHETH_4258,30,4258,Bacardi Mango Fusion,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.35,12,88.2,1
50_MOUNTMEND_4179,50,4179,Bacardi Dragon Berry Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,15.14,4,60.56,1
69_MOUNTMEND_4320,69,4320,D'Usse VSOP Cognac,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,36.02,6,216.12,1
38_GOULCREST_4221,38,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.94,83,1074.02,1
30_CULCHETH_4050,30,4050,Bacardi Oakheart Spiced Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,8.72,11,95.92,1
69_MOUNTMEND_4227,69,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.17,299,4236.83,1
22_SHARNWICK_4221,22,4221,Bacardi Gold Rum Traveler,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.94,12,155.28,1
38_GOULCREST_3344,38,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,48,695.52,1
38_GOULCREST_4233,38,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.87,2,15.74,1
22_SHARNWICK_4243,22,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,6,86.94,1
76_DONCASTER_7977,76,7977,M & R X Dry Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.49,3,22.47,1
37_PAETHSMOUTH_810,37,810,Bacardi Black Razz,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.19,12,86.28,1
1_HARDERSFIELD_7221,1,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,6.86,6,41.16,2
5_SUTTON_4025,5,4025,Bacardi Oakheart Spiced Rum,50mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,1.37,10,13.7,1
1_HARDERSFIELD_4066,1,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.85,11,141.35,1
1_HARDERSFIELD_7345,1,7345,M & R Asti,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,6.75,25,168.75,2
1_HARDERSFIELD_2672,1,2672,Dewars White Label,50mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,1.8,120,216,1
38_GOULCREST_1330,38,1330,Grey Goose Glass Pack,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,38.27,6,229.62,1
34_PITMERDEN_126,34,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,20.14,6,120.84,1
52_GRAYCOTT_3194,52,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.31,6,109.86,1
1_HARDERSFIELD_3857,1,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,38.27,6,229.62,1
23_ARBINGTON_4245,23,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.93,9,71.37,1
38_GOULCREST_4066,38,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.85,47,603.95,1
50_MOUNTMEND_3782,50,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.89,6,113.34,1
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,20.14,12,241.68,1
38_GOULCREST_3778,38,3778,Grey Goose Le Citron Vodka,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,34.3,1,34.3,1
5_SUTTON_4243,5,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,11,159.39,1
16_LUNDY_7345,16,7345,M & R Asti,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,6.75,10,67.5,2
60_IRRAGIN_126,60,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,20.14,3,60.42,1
22_SHARNWICK_4229,22,4229,Bacardi Black,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.7,6,88.2,1
16_LUNDY_4267,16,4267,Bacardi Limon Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,15.62,6,93.72,1
50_MOUNTMEND_8358,50,8358,Bacardi 151 Proof,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,12,173.88,1
7_STANMORE_4233,7,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.87,6,47.22,1
78_EASTHAVEN_3782,78,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.89,12,226.68,1
16_LUNDY_3858,16,3858,Grey Goose Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,17.77,48,852.96,1
37_PAETHSMOUTH_4245,37,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.93,12,95.16,1
16_LUNDY_2628,16,2628,Dewars Special RSV 12-Yr,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,23.43,12,281.16,1
18_FURNESS_7978,18,7978,M & R X Dry Vermouth,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,3.95,10,39.5,1
7_STANMORE_3782,7,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.89,24,453.36,1
38_GOULCREST_4881,38,4881,Bacardi Twin Pack 2/750mls,750mL 2 Pk,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.81,6,88.86,1
38_GOULCREST_7990,38,7990,Noilly Prat Sweet Vermouth,Liter,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.68,12,92.16,1
30_CULCHETH_2663,30,2663,Dewars White Label,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,21.42,10,214.2,1
30_CULCHETH_3961,30,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.17,12,218.04,1
33_HORNSEY_8653,33,8653,M & R Extra Dry Vermouth,375mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,3.53,1,3.53,2
7_STANMORE_4050,7,4050,Bacardi Oakheart Spiced Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,8.72,12,104.64,1
30_CULCHETH_3857,30,3857,Grey Goose Vodka,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,38.27,12,459.24,1
15_WANBORNE_3344,15,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,58,840.42,1
47_PELLA'S WISH_3344,47,3344,Bombay Sapphire Gin,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,11,159.39,1
1_HARDERSFIELD_4247,1,4247,Bacardi Limon Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
78_EASTHAVEN_7345,78,7345,M & R Asti,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,6.75,6,40.5,2
38_GOULCREST_3851,38,3851,Grey Goose Vodka,375mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.02,9,108.18,1
18_FURNESS_3782,18,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.89,12,226.68,1
34_PITMERDEN_4227,34,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.17,1080,15303.6,1
1_HARDERSFIELD_8368,1,8368,Bacardi Superior Rum,100mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,1.51,48,72.48,1
1_HARDERSFIELD_4290,1,4290,Bacardi Tangerine Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.87,12,94.44,1
78_EASTHAVEN_4066,78,4066,Bacardi Oakheart Spiced Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,12.85,48,616.8,1
52_GRAYCOTT_4227,52,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.17,1,14.17,1
30_CULCHETH_4233,30,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.87,30,236.1,1
30_CULCHETH_4243,30,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.49,32,463.68,1
30_CULCHETH_7221,30,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,6.86,6,41.16,2
34_PITMERDEN_3830,34,3830,Grey Goose L'Orange Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.45,6,110.7,1
50_MOUNTMEND_5560,50,5560,Bacardi Mojito Cocktail,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,12.79,6,76.74,1
60_IRRAGIN_7982,60,7982,M & R Sweet Vermouth,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,3.95,1,3.95,1
54_GUTHRAM_2624,54,2624,Dewars 18 Yr Old Founders Rv,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,46.76,3,140.28,1
7_STANMORE_8358,7,8358,Bacardi 151 Proof,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,11,159.39,1
38_GOULCREST_3016,38,3016,Bombay Sapphire East Gin,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,14.59,12,175.08,1
5_SUTTON_6638,5,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,16.23,5,81.15,2
16_LUNDY_4227,16,4227,Bacardi Superior Rum Trav,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,14.17,84,1190.28,1
67_EANVERNESS_4233,67,4233,Castillo Silver Label Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.87,6,47.22,1
22_SHARNWICK_6638,22,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,16.23,6,97.38,2
15_WANBORNE_3782,15,3782,Grey Goose Le Citron Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.89,18,340.02,1
16_LUNDY_3830,16,3830,Grey Goose L'Orange Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,03-01-2024,12-01-2024,05-02-2024,18.45,12,221.4,1
54_GUTHRAM_8130,54,8130,Bacardi Superior Rum,50mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,0.93,10,9.3,1
66_EANVERNESS_7977,66,7977,M & R X Dry Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,7.49,5,37.45,1
50_MOUNTMEND_4222,50,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.99,10,79.9,1
29_AYLESBURY_4243,29,4243,Bacardi Superior Rum,1.75L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,14.49,6,86.94,1
69_MOUNTMEND_3851,69,3851,Grey Goose Vodka,375mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,12.02,12,144.24,1
67_EANVERNESS_6638,67,6638,M & R Asti,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,16.23,6,97.38,2
47_PELLA'S WISH_126,47,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,20.14,3,60.42,1
30_CULCHETH_3139,30,3139,Grey Goose Le Melon,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,17.64,12,211.68,1
54_GUTHRAM_4222,54,4222,Bacardi Gold Rum,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,7.99,12,95.88,1
34_PITMERDEN_7221,34,7221,M & R Sweet Vermouth,1.5L,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,6.86,3,20.58,2
69_MOUNTMEND_508,69,508,Bacardi Superior Rum,Liter,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,9.77,11,107.47,1
22_SHARNWICK_3961,22,3961,Grey Goose La Poire Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,01-01-2024,12-01-2024,05-02-2024,18.17,12,218.04,1
69_MOUNTMEND_3194,69,3194,Grey Goose Cherry Noir Vodka,750mL,480,BACARDI USA INC            ,8106,20-12-2023,02-01-2024,12-01-2024,05-02-2024,18.31,24,439.44,1
